# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
41.30 0.2768 -2.2892e-1 1.9639e-1 -2.4183e-1
41.40 0.2704 -2.2451e-1 1.9339e-1 -2.3693e-1
41.50 0.2641 -2.2018e-1 1.9059e-1 -2.3212e-1
41.60 0.2580 -2.1589e-1 1.8801e-1 -2.2739e-1
41.70 0.2520 -2.1160e-1 1.8554e-1 -2.2276e-1
41.80 0.2462 -2.0730e-1 1.8303e-1 -2.1822e-1
41.90 0.2405 -2.0300e-1 1.8038e-1 -2.1376e-1
42.00 0.2349 -1.9873e-1 1.7760e-1 -2.0938e-1
42.10 0.2295 -1.9450e-1 1.7480e-1 -2.0508e-1
42.20 0.2242 -1.9030e-1 1.7205e-1 -2.0087e-1
42.30 0.2191 -1.8611e-1 1.6932e-1 -1.9674e-1
42.40 0.2140 -1.8192e-1 1.6653e-1 -1.9268e-1
42.50 0.2091 -1.7776e-1 1.6370e-1 -1.8870e-1
42.60 0.2043 -1.7367e-1 1.6089e-1 -1.8479e-1
42.70 0.1996 -1.6966e-1 1.5816e-1 -1.8093e-1
42.80 0.1950 -1.6578e-1 1.5561e-1 -1.7714e-1
42.90 0.1904 -1.6203e-1 1.5330e-1 -1.7340e-1
43.00 0.1860 -1.5840e-1 1.5123e-1 -1.6972e-1
43.10 0.1817 -1.5485e-1 1.4934e-1 -1.6612e-1
43.20 0.1775 -1.5135e-1 1.4754e-1 -1.6260e-1
43.30 0.1734 -1.4788e-1 1.4575e-1 -1.5916e-1
43.40 0.1694 -1.4443e-1 1.4396e-1 -1.5579e-1
43.50 0.1654 -1.4105e-1 1.4221e-1 -1.5248e-1
43.60 0.1616 -1.3772e-1 1.4053e-1 -1.4922e-1
43.70 0.1579 -1.3447e-1 1.3892e-1 -1.4603e-1
43.80 0.1542 -1.3129e-1 1.3735e-1 -1.4290e-1
43.90 0.1506 -1.2817e-1 1.3578e-1 -1.3983e-1
44.00 0.1471 -1.2508e-1 1.3420e-1 -1.3683e-1
44.10 0.1438 -1.2199e-1 1.3262e-1 -1.3390e-1
44.20 0.1405 -1.1889e-1 1.3097e-1 -1.3105e-1
44.30 0.1373 -1.1576e-1 1.2921e-1 -1.2826e-1
44.40 0.1341 -1.1261e-1 1.2731e-1 -1.2553e-1
44.50 0.1311 -1.0944e-1 1.2526e-1 -1.2284e-1
44.60 0.1280 -1.0628e-1 1.2306e-1 -1.2019e-1
44.70 0.1251 -1.0316e-1 1.2072e-1 -1.1757e-1
44.80 0.1221 -1.0008e-1 1.1832e-1 -1.1498e-1
44.90 0.1193 -9.7067e-2 1.1590e-1 -1.1242e-1
45.00 0.1164 -9.4131e-2 1.1351e-1 -1.0990e-1
45.10 0.1136 -9.1281e-2 1.1117e-1 -1.0741e-1
45.20 0.1109 -8.8524e-2 1.0894e-1 -1.0495e-1
45.30 0.1082 -8.5866e-2 1.0685e-1 -1.0252e-1
45.40 0.1055 -8.3308e-2 1.0493e-1 -1.0013e-1
45.50 0.1029 -8.0843e-2 1.0318e-1 -9.7778e-2
45.60 0.1003 -7.8457e-2 1.0158e-1 -9.5467e-2
45.70 0.0978 -7.6135e-2 1.0007e-1 -9.3204e-2
45.80 0.0954 -7.3861e-2 9.8576e-2 -9.0994e-2
45.90 0.0930 -7.1624e-2 9.7066e-2 -8.8845e-2
46.00 0.0908 -6.9415e-2 9.5511e-2 -8.6760e-2
46.10 0.0886 -6.7234e-2 9.3900e-2 -8.4744e-2
46.20 0.0864 -6.5086e-2 9.2245e-2 -8.2800e-2
46.30 0.0844 -6.2978e-2 9.0583e-2 -8.0931e-2
46.40 0.0825 -6.0905e-2 8.8959e-2 -7.9143e-2
46.50 0.0806 -5.8848e-2 8.7392e-2 -7.7443e-2
46.60 0.0789 -5.6781e-2 8.5852e-2 -7.5833e-2
46.70 0.0772 -5.4688e-2 8.4293e-2 -7.4307e-2
46.80 0.0756 -5.2566e-2 8.2688e-2 -7.2859e-2
46.90 0.0742 -5.0423e-2 8.1024e-2 -7.1477e-2
