# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
63.90 0.0061 6.0886e-3 8.4044e-5 -6.1122e-3
64.00 0.0061 6.0199e-3 8.1833e-5 -6.0428e-3
64.10 0.0060 5.9515e-3 7.9684e-5 -5.9738e-3
64.20 0.0059 5.8836e-3 7.7596e-5 -5.9052e-3
64.30 0.0059 5.8161e-3 7.5565e-5 -5.8370e-3
64.40 0.0058 5.7490e-3 7.3590e-5 -5.7694e-3
64.50 0.0057 5.6824e-3 7.1669e-5 -5.7022e-3
64.60 0.0057 5.6163e-3 6.9800e-5 -5.6355e-3
64.70 0.0056 5.5507e-3 6.7981e-5 -5.5693e-3
64.80 0.0055 5.4856e-3 6.6210e-5 -5.5037e-3
64.90 0.0055 5.4210e-3 6.4487e-5 -5.4386e-3
65.00 0.0054 5.3569e-3 6.2809e-5 -5.3740e-3
65.10 0.0053 5.2934e-3 6.1175e-5 -5.3100e-3
65.20 0.0053 5.2304e-3 5.9584e-5 -5.2466e-3
65.30 0.0052 5.1680e-3 5.8035e-5 -5.1837e-3
65.40 0.0051 5.1062e-3 5.6526e-5 -5.1214e-3
65.50 0.0051 5.0449e-3 5.5056e-5 -5.0598e-3
65.60 0.0050 4.9842e-3 5.3625e-5 -4.9987e-3
65.70 0.0050 4.9241e-3 5.2231e-5 -4.9382e-3
65.80 0.0049 4.8646e-3 5.0873e-5 -4.8783e-3
65.90 0.0048 4.8057e-3 4.9550e-5 -4.8190e-3
66.00 0.0048 4.7474e-3 4.8261e-5 -4.7603e-3
66.10 0.0047 4.6897e-3 4.7006e-5 -4.7022e-3
66.20 0.0047 4.6326e-3 4.5783e-5 -4.6448e-3
66.30 0.0046 4.5761e-3 4.4592e-5 -4.5879e-3
66.40 0.0045 4.5201e-3 4.3432e-5 -4.5317e-3
66.50 0.0045 4.4648e-3 4.2301e-5 -4.4760e-3
66.60 0.0044 4.4101e-3 4.1200e-5 -4.4210e-3
66.70 0.0044 4.3559e-3 4.0128e-5 -4.3665e-3
66.80 0.0043 4.3024e-3 3.9083e-5 -4.3127e-3
66.90 0.0043 4.2494e-3 3.8066e-5 -4.2595e-3
67.00 0.0042 4.1971e-3 3.7074e-5 -4.2068e-3
67.10 0.0042 4.1453e-3 3.6109e-5 -4.1548e-3
67.20 0.0041 4.0941e-3 3.5168e-5 -4.1034e-3
67.30 0.0041 4.0435e-3 3.4252e-5 -4.0525e-3
67.40 0.0040 3.9935e-3 3.3360e-5 -4.0022e-3
67.50 0.0040 3.9441e-3 3.2490e-5 -3.9526e-3
67.60 0.0039 3.8952e-3 3.1644e-5 -3.9035e-3
67.70 0.0039 3.8469e-3 3.0819e-5 -3.8549e-3
67.80 0.0038 3.7992e-3 3.0016e-5 -3.8070e-3
67.90 0.0038 3.7520e-3 2.9234e-5 -3.7596e-3
68.00 0.0037 3.7054e-3 2.8472e-5 -3.7128e-3
68.10 0.0037 3.6594e-3 2.7730e-5 -3.6665e-3
68.20 0.0036 3.6139e-3 2.7008e-5 -3.6208e-3
68.30 0.0036 3.5689e-3 2.6304e-5 -3.5757e-3
68.40 0.0035 3.5245e-3 2.5619e-5 -3.5311e-3
68.50 0.0035 3.4806e-3 2.4951e-5 -3.4870e-3
68.60 0.0034 3.4372e-3 2.4301e-5 -3.4435e-3
68.70 0.0034 3.3944e-3 2.3668e-5 -3.4005e-3
68.80 0.0034 3.3521e-3 2.3052e-5 -3.3580e-3
68.90 0.0033 3.3103e-3 2.2451e-5 -3.3161e-3
69.00 0.0033 3.2690e-3 2.1867e-5 -3.2746e-3
69.10 0.0032 3.2283e-3 2.1297e-5 -3.2337e-3
69.20 0.0032 3.1880e-3 2.0743e-5 -3.1933e-3
69.30 0.0032 3.1482e-3 2.0203e-5 -3.1534e-3
69.40 0.0031 3.1089e-3 1.9677e-5 -3.1139e-3
69.50 0.0031 3.0701e-3 1.9165e-5 -3.0750e-3
69.60 0.0030 3.0318e-3 1.8666e-5 -3.0365e-3
69.70 0.0030 2.9939e-3 1.8180e-5 -2.9985e-3
69.80 0.0030 2.9565e-3 1.7707e-5 -2.9610e-3
69.90 0.0029 2.9196e-3 1.7247e-5 -2.9240e-3
70.00 0.0029 2.8831e-3 1.6798e-5 -2.8874e-3
70.10 0.0029 2.8471e-3 1.6361e-5 -2.8512e-3
70.20 0.0028 2.8115e-3 1.5936e-5 -2.8156e-3
70.30 0.0028 2.7764e-3 1.5522e-5 -2.7803e-3
70.40 0.0027 2.7417e-3 1.5118e-5 -2.7456e-3
70.50 0.0027 2.7075e-3 1.4726e-5 -2.7112e-3
70.60 0.0027 2.6737e-3 1.4343e-5 -2.6773e-3
70.70 0.0026 2.6403e-3 1.3971e-5 -2.6438e-3
70.80 0.0026 2.6073e-3 1.3608e-5 -2.6107e-3
70.90 0.0026 2.5747e-3 1.3255e-5 -2.5780e-3
71.00 0.0025 2.5426e-3 1.2911e-5 -2.5458e-3
71.10 0.0025 2.5108e-3 1.2576e-5 -2.5139e-3
71.20 0.0025 2.4794e-3 1.2250e-5 -2.4825e-3
71.30 0.0025 2.4485e-3 1.1933e-5 -2.4515e-3
71.40 0.0024 2.4179e-3 1.1623e-5 -2.4208e-3
71.50 0.0024 2.3877e-3 1.1322e-5 -2.3905e-3
71.60 0.0024 2.3579e-3 1.1029e-5 -2.3606e-3
71.70 0.0023 2.3285e-3 1.0743e-5 -2.3311e-3
71.80 0.0023 2.2994e-3 1.0465e-5 -2.3020e-3
71.90 0.0023 2.2707e-3 1.0195e-5 -2.2732e-3
72.00 0.0022 2.2423e-3 9.9308e-6 -2.2448e-3
72.10 0.0022 2.2144e-3 9.6740e-6 -2.2168e-3
72.20 0.0022 2.1867e-3 9.4239e-6 -2.1891e-3
72.30 0.0022 2.1594e-3 9.1803e-6 -2.1617e-3
72.40 0.0021 2.1325e-3 8.9430e-6 -2.1347e-3
72.50 0.0021 2.1059e-3 8.7120e-6 -2.1080e-3
72.60 0.0021 2.0796e-3 8.4870e-6 -2.0817e-3
72.70 0.0021 2.0537e-3 8.2679e-6 -2.0557e-3
72.80 0.0020 2.0281e-3 8.0545e-6 -2.0300e-3
72.90 0.0020 2.0028e-3 7.8466e-6 -2.0047e-3
73.00 0.0020 1.9778e-3 7.6442e-6 -1.9797e-3
73.10 0.0020 1.9531e-3 7.4470e-6 -1.9549e-3
73.20 0.0019 1.9288e-3 7.2550e-6 -1.9305e-3
73.30 0.0019 1.9047e-3 7.0680e-6 -1.9065e-3
73.40 0.0019 1.8810e-3 6.8858e-6 -1.8827e-3
73.50 0.0019 1.8575e-3 6.7084e-6 -1.8592e-3
73.60 0.0018 1.8344e-3 6.5356e-6 -1.8360e-3
73.70 0.0018 1.8115e-3 6.3673e-6 -1.8131e-3
73.80 0.0018 1.7889e-3 6.2034e-6 -1.7905e-3
73.90 0.0018 1.7667e-3 6.0438e-6 -1.7681e-3
74.00 0.0017 1.7446e-3 5.8883e-6 -1.7461e-3
74.10 0.0017 1.7229e-3 5.7368e-6 -1.7243e-3
74.20 0.0017 1.7014e-3 5.5893e-6 -1.7028e-3
74.30 0.0017 1.6803e-3 5.4456e-6 -1.6816e-3
74.40 0.0017 1.6593e-3 5.3056e-6 -1.6606e-3
74.50 0.0016 1.6387e-3 5.1692e-6 -1.6399e-3
74.60 0.0016 1.6183e-3 5.0364e-6 -1.6195e-3
74.70 0.0016 1.5981e-3 4.9071e-6 -1.5993e-3
74.80 0.0016 1.5782e-3 4.7811e-6 -1.5794e-3
74.90 0.0016 1.5586e-3 4.6584e-6 -1.5597e-3
75.00 0.0015 1.5392e-3 4.5388e-6 -1.5403e-3
75.10 0.0015 1.5200e-3 4.4223e-6 -1.5211e-3
75.20 0.0015 1.5011e-3 4.3089e-6 -1.5021e-3
75.30 0.0015 1.4824e-3 4.1984e-6 -1.4834e-3
75.40 0.0015 1.4640e-3 4.0908e-6 -1.4649e-3
75.50 0.0014 1.4458e-3 3.9859e-6 -1.4467e-3
75.60 0.0014 1.4278e-3 3.8838e-6 -1.4287e-3
75.70 0.0014 1.4100e-3 3.7843e-6 -1.4109e-3
75.80 0.0014 1.3925e-3 3.6873e-6 -1.3933e-3
75.90 0.0014 1.3752e-3 3.5929e-6 -1.3760e-3
76.00 0.0014 1.3581e-3 3.5009e-6 -1.3589e-3
76.10 0.0013 1.3412e-3 3.4113e-6 -1.3420e-3
76.20 0.0013 1.3245e-3 3.3240e-6 -1.3253e-3
76.30 0.0013 1.3080e-3 3.2390e-6 -1.3088e-3
76.40 0.0013 1.2918e-3 3.1561e-6 -1.2925e-3
76.50 0.0013 1.2757e-3 3.0754e-6 -1.2764e-3
76.60 0.0013 1.2599e-3 2.9968e-6 -1.2606e-3
76.70 0.0012 1.2442e-3 2.9202e-6 -1.2449e-3
76.80 0.0012 1.2287e-3 2.8456e-6 -1.2294e-3
76.90 0.0012 1.2135e-3 2.7729e-6 -1.2141e-3
77.00 0.0012 1.1984e-3 2.7021e-6 -1.1990e-3
77.10 0.0012 1.1835e-3 2.6331e-6 -1.1841e-3
77.20 0.0012 1.1688e-3 2.5659e-6 -1.1694e-3
77.30 0.0012 1.1543e-3 2.5004e-6 -1.1549e-3
77.40 0.0011 1.1400e-3 2.4366e-6 -1.1405e-3
77.50 0.0011 1.1258e-3 2.3744e-6 -1.1264e-3
77.60 0.0011 1.1118e-3 2.3138e-6 -1.1124e-3
77.70 0.0011 1.0980e-3 2.2548e-6 -1.0986e-3
77.80 0.0011 1.0844e-3 2.1974e-6 -1.0849e-3
77.90 0.0011 1.0710e-3 2.1414e-6 -1.0714e-3
78.00 0.0011 1.0577e-3 2.0868e-6 -1.0581e-3
78.10 0.0010 1.0445e-3 2.0336e-6 -1.0450e-3
78.20 0.0010 1.0316e-3 1.9818e-6 -1.0320e-3
78.30 0.0010 1.0188e-3 1.9314e-6 -1.0192e-3
78.40 0.0010 1.0061e-3 1.8822e-6 -1.0066e-3
78.50 0.0010 9.9366e-4 1.8343e-6 -9.9409e-4
78.60 0.0010 9.8134e-4 1.7876e-6 -9.8175e-4
78.70 0.0010 9.6917e-4 1.7421e-6 -9.6957e-4
78.80 0.0010 9.5715e-4 1.6978e-6 -9.5754e-4
78.90 0.0009 9.4528e-4 1.6546e-6 -9.4566e-4
79.00 0.0009 9.3356e-4 1.6125e-6 -9.3394e-4
79.10 0.0009 9.2199e-4 1.5716e-6 -9.2235e-4
79.20 0.0009 9.1056e-4 1.5316e-6 -9.1092e-4
79.30 0.0009 8.9928e-4 1.4927e-6 -8.9962e-4
79.40 0.0009 8.8814e-4 1.4548e-6 -8.8847e-4
79.50 0.0009 8.7713e-4 1.4178e-6 -8.7746e-4
79.60 0.0009 8.6626e-4 1.3818e-6 -8.6658e-4
79.70 0.0009 8.5553e-4 1.3467e-6 -8.5584e-4
79.80 0.0008 8.4493e-4 1.3126e-6 -8.4523e-4
79.90 0.0008 8.3447e-4 1.2792e-6 -8.3476e-4
